MAT_ID,DESCRIPTION,LANG,FAMILY,SUBFAMILY,CATEGORY,SUBCATEGORY,
GGOEGAER029216,Google Women's Short Sleeve Shirt Red,EN,Google,Google,,,
GGOEGAER029217,Google Women's Short Sleeve Badge Tee Red Heather,EN,Google,Google,,,
GGOEGAER029713,Google Women's Short Sleeve Hero Tee Red Heather,EN,Google,Google,,,
GGOEGAER029714,Google Women's Short Sleeve Hero Tee Red Heather,EN,Google,Google,,,
GGOEGAER029715,Google Women's Short Sleeve Hero Tee Red Heather,EN,Google,Google,,,
GGOEGAER029716,Google Women's Short Sleeve Hero Tee Red Heather,EN,Google,Google,,,
GGOEGAER029717,Google Women's Short Sleeve Hero Tee Red Heather,EN,Google,Google,,,
GGOEGAER033213,Google Men's Long Sleeve Baseball Raglan Cranberry,EN,Google,Google,,,
GGOEGAER033214,Google Men's Long Sleeve Baseball Raglan Cranberry,EN,Google,Google,,,
GGOEGAER033215,Google Men's Long Sleeve Raglan Cranberry,EN,Google,Google,,,
GGOEGAER033216,Google Men's Long Sleeve Raglan Cranberry,EN,Google,Google,,,
GGOEGAER033217,Google Men's Long Sleeve Raglan Cranberry,EN,Google,Google,,,
GGOEGAER035513,Google Men's Vintage Tank,EN,Google,Google,,,
GGOEGAER035514,Google Men's Vintage Tank,EN,Google,Google,,,
GGOEGAER035515,Google Men's Vintage Tank,EN,Google,Google,,,
GGOEGAER035516,Google Men's Vintage Tank,EN,Google,Google,,,
GGOEGAER035517,Google Men's Vintage Tank,EN,Google,Google,,,
GGOEGAFB035813,Google Men's  Zip Hoodie,EN,Google,Google,,,
GGOEGAFB035814,Google Men's  Zip Hoodie,EN,Google,Google,,,
GGOEGAFB035815,Google Men's  Zip Hoodie,EN,Google,Google,,,
GGOEGAFB035816,Google Men's  Zip Hoodie,EN,Google,Google,,,
GGOEGAFB035817,Google Men's  Zip Hoodie,EN,Google,Google,,,
GGOEGAFJ036213,Google Men's Pullover Hoodie Grey,EN,Google,Google,,,
GGOEGAFJ036214,Google Men's Pullover Hoodie,EN,Google,Google,,,
GGOEGAFJ036215,Google Men's Pullover Hoodie Grey,EN,Google,Google,,,
GGOEGAFJ036216,Google Men's Pullover Hoodie Grey,EN,Google,Google,,,
GGOEGAFJ036217,Google Men's Pullover Hoodie Grey,EN,Google,Google,,,
GGOEGAHB057413,Google Men's Performance Polo Grey/Black,EN,Google,Google,,,
GGOEGAHB057414,Google Men's Performance Polo Grey/Black,EN,Google,Google,,,
GGOEGAHB057415,Google Men's Performance Polo Grey/Black,EN,Google,Google,,,
GGOEGAHB057416,Google Men's Performance Polo Grey/Black,EN,Google,Google,,,
GGOEGAHB057417,Google Men's Performance Polo Grey/Black,EN,Google,Google,,,
GGOEGAHB057418,Google Men's Performance Polo Grey/Black,EN,Google,Google,,,
GGOEGAHX0451,Men's Vector Polo,EN,Home/Apparel/,Home,Apparel,,
GGOEGALB034113,Google Women's Vintage Hero Tee Black,EN,Google,Google,,,
GGOEGALB034114,Google Women's Vintage T-Shirt Black,EN,Google,Google,,,
GGOEGALB034115,Google Women's Vintage Hero Tee Black,EN,Google,Google,,,
GGOEGALB034116,Google Women's Vintage Hero Tee Black,EN,Google,Google,,,
GGOEGALB034117,Google Women's Vintage Hero Tee Black,EN,Google,Google,,,
GGOEGALB036513,Google Women's Scoop Neck Tee Black,EN,Google,Google,,,
GGOEGALB036514,Google Women's Scoop Neck Tee Black,EN,Google,Google,,,
GGOEGALB036515,Google Women's Scoop Neck Tee Black,EN,Google,Google,,,
GGOEGALB036516,Google Women's Scoop Neck Tee Black,EN,Google,Google,,,
GGOEGALB036517,Google Women's Scoop Neck Tee Black,EN,Google,Google,,,
GGOEGALB059913,Google Women's Short Sleeve Performance Tee Black,EN,Google,Google,,,
GGOEGALB059914,Google Women's Badge Performance Tee Black,EN,Google,Google,,,
GGOEGALB059915,Google Women's Short Sleeve Performance Tee Black,EN,Google,Google,,,
GGOEGALB059916,Google Women's Short Sleeve Performance Tee Black,EN,Google,Google,,,
GGOEGALB059917,Google Women's Short Sleeve Performance Tee Black,EN,Apparel,Apparel,,,
GGOEGALH036713,Google Women's Scoop Neck Tee Green,EN,Google,Google,,,
GGOEGALH036714,Google Women's Scoop Neck Tee Green,EN,Google,Google,,,
GGOEGALH036715,Google Women's Scoop Neck Tee Green,EN,Google,Google,,,
GGOEGALH036716,Google Women's Scoop Neck Tee Green,EN,Apparel,Apparel,,,
GGOEGALH036717,Google Women's Scoop Neck Tee Green,EN,Google,Google,,,
GGOEGALJ034413,Google Women's Short Sleeve V-Neck Tee Stone,EN,Google,Google,,,
GGOEGALJ034414,Google Women's Vintage Hero Tee Platinum,EN,Google,Google,,,
GGOEGALJ034415,Google Women's Vintage Hero Tee Platinum,EN,Google,Google,,,
GGOEGALJ034416,Google Women's Vintage Hero Tee Platinum,EN,Google,Google,,,
GGOEGALJ034417,Google Women's Short Sleeve V-Neck Tee Stone,EN,Google,Google,,,
GGOEGALJ036413,Google Women's Tee Grey,EN,Google,Google,,,
GGOEGALJ036414,Google Women's Tee Grey,EN,Google,Google,,,
GGOEGALJ036415,Google Women's Tee Grey,EN,Google,Google,,,
GGOEGALJ036416,Google Women's Tee Grey,EN,Google,Google,,,
GGOEGALJ036417,Google Women's Tee Grey,EN,Google,Google,,,
GGOEGALJ057912,Google Women's Short Sleeve Performance Tee Charcoal,EN,Google,Google,,,
GGOEGALJ057913,Google Women's Short Sleeve Performance Tee Charcoal,EN,Google,Google,,,
GGOEGALJ057914,Google Women's Short Sleeve Performance Tee Charcoal,EN,Google,Google,,,
GGOEGALJ057915,Google Women's Short Sleeve Performance Tee Charcoal,EN,Google,Google,,,
GGOEGALJ057916,Google Women's Short Sleeve Performance Tee Charcoal,EN,Google,Google,,,
GGOEGALJ060113,Google Women's Short Sleeve Performance Tee Pewter,EN,Google,Google,,,
GGOEGALJ060114,Google Women's Short Sleeve Performance Tee Pewter,EN,Google,Google,,,
